epoch,average_loss,pit_acc,InstAcc,R_M_ST,R_M_dur,R_M_v,batch_failed,lr
348,1.2295,0.5766,0.2969,8.8204,0.0206,3714.1104,0,0.0001
349,1.1683,0.6178,0.3557,8.5434,0.0192,3636.9677,0,0.0001
350,1.1855,0.5434,0.3272,7.9392,0.0191,3393.2393,0,0.0001
351,1.2688,0.5744,0.3224,8.7122,0.0212,3535.3187,0,0.0001
352,1.1789,0.6380,0.3488,8.3517,0.0191,3473.1781,0,0.0001
353,1.2274,0.6011,0.2847,8.2713,0.0204,3448.3766,0,0.0001
354,1.2187,0.5466,0.2948,9.0696,0.0215,3910.5487,0,0.0001
355,1.2523,0.5207,0.2225,9.2083,0.0203,3668.3640,0,0.0001
356,1.2191,0.6546,0.2778,8.5212,0.0194,3545.0212,0,0.0001
357,1.2719,0.5597,0.3022,10.5860,0.0217,4191.7673,0,0.0001
358,1.2774,0.4654,0.3098,8.8491,0.0206,3568.8092,0,0.0001
359,1.2114,0.5478,0.3690,8.3982,0.0200,3774.0608,0,0.0001
360,1.2502,0.6254,0.3315,8.7891,0.0199,3535.8458,0,0.0001
361,1.2149,0.6047,0.3168,9.1602,0.0207,3819.7881,0,0.0001
362,1.2384,0.4981,0.3206,8.9945,0.0223,4035.2791,0,0.0001
363,1.2156,0.5041,0.2723,8.5876,0.0207,3574.2545,0,0.0001
364,1.2518,0.6205,0.2782,8.6650,0.0207,3500.4083,0,0.0001
365,1.2466,0.6477,0.3304,8.8761,0.0207,3551.8686,0,0.0001
366,1.2164,0.5645,0.3076,9.3539,0.0215,3764.6047,0,0.0001
367,1.2499,0.5088,0.2725,8.4436,0.0218,3533.1074,0,0.0001
368,1.2242,0.6117,0.2719,8.6088,0.0207,3583.0981,0,0.0001
369,1.2444,0.6256,0.3302,9.0914,0.0202,3944.3086,0,0.0001
370,1.2812,0.5494,0.3620,9.1908,0.0211,3780.8278,0,0.0001
371,1.2359,0.4767,0.3038,10.0748,0.0217,3994.3188,0,0.0001
372,1.2405,0.5695,0.2815,8.8351,0.0196,3648.6602,0,0.0001
373,1.2506,0.6074,0.3310,8.8197,0.0211,3951.5630,0,0.0001
374,1.2447,0.4972,0.3767,8.3856,0.0194,3483.7664,0,0.0001
375,1.2934,0.5174,0.3780,9.7032,0.0207,3819.4819,0,0.0001
376,1.1733,0.6135,0.3783,7.7688,0.0187,3336.0247,0,0.0001
377,1.2513,0.6318,0.3378,8.4154,0.0205,3562.3990,0,0.0001
378,1.2298,0.5437,0.3344,8.7150,0.0197,3521.4582,0,0.0001
379,1.2513,0.5141,0.3118,8.3893,0.0196,3513.4893,0,0.0001
380,1.2556,0.6526,0.2804,9.0929,0.0201,3652.9752,0,0.0001
381,1.3133,0.6236,0.2364,8.8231,0.0203,3564.5511,0,0.0001
382,1.2294,0.5433,0.2184,8.7965,0.0217,3788.4984,0,0.0001
383,1.2509,0.4765,0.2710,8.6171,0.0200,3515.5439,0,0.0001
384,1.2891,0.5996,0.3685,9.0375,0.0214,3959.9324,0,0.0001
385,1.1835,0.6124,0.3782,8.6002,0.0184,3523.4274,0,0.0001
386,1.2138,0.5524,0.3609,8.7091,0.0198,3505.6854,0,0.0001
387,1.2084,0.5411,0.3380,8.4178,0.0211,3962.1264,0,0.0001
388,1.2098,0.5328,0.2866,8.4889,0.0199,3584.7082,0,0.0001
389,1.2937,0.5770,0.3231,9.3221,0.0222,3748.0757,0,0.0001
390,1.2359,0.6047,0.3579,8.5695,0.0192,3555.8723,0,0.0001
391,1.2074,0.5837,0.3671,8.7485,0.0187,3620.3067,0,0.0001
392,1.1922,0.5697,0.3256,8.6001,0.0211,3939.0229,0,0.0001
393,1.2135,0.5586,0.2659,8.7505,0.0209,3705.3994,0,0.0001
394,1.1942,0.5250,0.3260,8.7021,0.0212,4034.0672,0,0.0001
395,1.2084,0.5489,0.3186,8.9980,0.0189,3624.2820,0,0.0001
396,1.2459,0.5921,0.3252,9.1853,0.0196,3751.6877,0,0.0001
397,1.2242,0.6010,0.3275,8.4970,0.0182,3466.5000,0,0.0001
398,1.2187,0.5753,0.3419,10.3686,0.0221,4409.6077,0,0.0001
399,1.2408,0.4805,0.2999,8.8977,0.0182,3521.2490,0,0.0001
400,1.2378,0.5686,0.3060,8.9281,0.0202,3719.8018,0,0.0001
401,1.1827,0.6284,0.3815,8.0548,0.0178,3440.5385,0,0.0001
402,1.1922,0.6283,0.3603,8.0039,0.0178,3482.8222,0,0.0001
403,1.2375,0.5737,0.3004,8.7683,0.0191,3536.4775,0,0.0001
404,1.2027,0.6049,0.2909,8.5980,0.0192,3531.3985,0,0.0001
405,1.2340,0.6025,0.2481,8.8032,0.0195,3547.4496,0,0.0001
406,1.2204,0.6018,0.2637,8.6804,0.0201,3642.6685,0,0.0001
407,1.2295,0.5862,0.2997,8.8924,0.0194,3545.5066,0,0.0001
408,1.2169,0.5688,0.3103,9.2265,0.0203,3967.7065,0,0.0001
409,1.1568,0.5960,0.3193,8.1582,0.0176,3433.2289,0,0.0001
410,1.1798,0.6077,0.2998,8.5908,0.0174,3434.4419,0,0.0001
411,1.2206,0.5915,0.2999,8.8125,0.0202,3571.5944,0,0.0001
412,1.2130,0.6040,0.3479,8.6855,0.0197,3525.7836,0,0.0001
413,1.2248,0.5767,0.3717,9.0760,0.0213,3994.6248,0,0.0001
414,1.1892,0.5586,0.3714,8.1464,0.0192,3706.5235,0,0.0001
415,1.1893,0.5580,0.3163,8.0725,0.0180,3624.8236,0,0.0001
416,1.1801,0.5864,0.3103,8.9635,0.0185,3615.2069,0,0.0001
417,1.1804,0.6041,0.2828,7.9465,0.0187,3449.1060,0,0.0001
418,1.2008,0.6100,0.2995,8.3065,0.0187,3428.1027,0,0.0001
419,1.2735,0.6351,0.3113,9.5298,0.0218,3697.5947,0,0.0001
420,1.2252,0.5445,0.3482,9.1128,0.0199,3680.1788,0,0.0001
421,1.2554,0.5081,0.3430,8.8973,0.0203,3543.8576,0,0.0001
422,1.2340,0.6552,0.3365,8.6003,0.0185,3499.4042,0,0.0001
423,1.2054,0.6422,0.3183,8.4738,0.0189,3796.7263,0,0.0001
424,1.2617,0.4919,0.2583,8.9960,0.0207,3685.8577,0,0.0001
425,1.2268,0.5385,0.2455,8.7352,0.0198,3591.1040,0,0.0001
426,1.2291,0.6099,0.2970,8.8125,0.0193,3543.4292,0,0.0001
427,1.2367,0.6124,0.3433,8.5866,0.0185,3473.1427,0,0.0001
428,1.1896,0.5911,0.4017,8.4869,0.0188,3584.6513,0,0.0001
429,1.2484,0.5548,0.3711,9.0857,0.0197,3565.9708,0,0.0001
430,1.2064,0.5884,0.3748,8.9702,0.0195,3955.2122,0,0.0001
431,1.2340,0.5632,0.2847,8.8595,0.0191,3551.4225,0,0.0001
432,1.1783,0.5985,0.2868,9.2200,0.0196,3954.9113,0,0.0001
433,1.2071,0.5450,0.2490,8.9805,0.0201,3845.2812,0,0.0001
434,1.1831,0.5289,0.2633,8.2527,0.0178,3458.7649,0,0.0001
435,1.2139,0.6397,0.2924,8.3152,0.0187,3469.6200,0,0.0001
436,1.2463,0.6235,0.3020,8.7235,0.0190,3771.9309,0,0.0001
437,1.2503,0.5043,0.3695,8.8291,0.0208,3816.2222,0,0.0001
438,1.2083,0.5260,0.3994,9.0088,0.0205,3915.2374,0,0.0001
439,1.2117,0.5604,0.3579,9.5789,0.0209,4092.3844,0,0.0001
440,1.2208,0.5807,0.3395,9.0160,0.0190,3717.6322,0,0.0001
441,1.1969,0.5823,0.2924,9.3144,0.0202,3874.4469,0,0.0001
442,1.2017,0.5496,0.3046,9.5930,0.0201,3761.0226,0,0.0001
443,1.2352,0.5690,0.3015,8.8979,0.0198,3565.3975,0,0.0001
444,1.1737,0.6167,0.3256,8.8463,0.0184,3622.9859,0,0.0001
445,1.1901,0.5803,0.3642,8.9096,0.0191,3726.5452,0,0.0001
446,1.1982,0.5495,0.3186,8.9759,0.0189,3615.7791,0,0.0001
447,1.1687,0.6202,0.3381,8.8097,0.0184,3483.6260,0,0.0001
448,1.2131,0.6147,0.3227,8.8900,0.0202,3599.2073,0,0.0001
449,1.2513,0.5325,0.3228,8.6987,0.0195,3538.3991,0,0.0001
450,1.2041,0.6059,0.3263,8.6207,0.0178,3531.4954,0,0.0001
451,1.2430,0.6482,0.3013,8.5427,0.0191,3526.4076,0,0.0001
452,1.2208,0.5711,0.2954,9.0488,0.0190,3573.5093,0,0.0001
453,1.2282,0.5428,0.2938,8.2260,0.0186,3442.5719,0,0.0001
454,1.2511,0.6357,0.3008,8.8184,0.0192,3603.4010,0,0.0001
455,1.2806,0.5895,0.3247,9.8265,0.0211,3992.8079,0,0.0001
456,1.3141,0.4558,0.3329,8.7353,0.0194,3681.9580,0,0.0001
457,1.2080,0.5816,0.3232,8.8179,0.0184,3512.5391,0,0.0001
458,1.3030,0.6455,0.3110,8.9583,0.0198,3940.5241,0,0.0001
459,1.2049,0.5052,0.2975,9.5868,0.0208,4016.8665,0,0.0001
460,1.2333,0.4173,0.3156,8.5640,0.0192,3695.9836,0,0.0001
